qseqid,sseqid,evalue,bitscore,pident,length,sgi,sacc,staxids,sscinames,scomnames
seq0,gi|2209200980|gb|MW803833.1|,9.249999999999999e-55,226.0,100.0,122,2209200980,MW803833,9606,Homo sapiens,human
seq28,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,95.833,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.100000000000001e-21,115.0,94.667,75,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.48e-20,113.0,95.775,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.48e-20,113.0,95.775,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.48e-20,113.0,94.595,74,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,5.31e-20,111.0,94.521,73,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.91e-19,110.0,94.444,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.91e-19,110.0,95.652,69,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.91e-19,110.0,95.652,69,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.91e-19,110.0,95.588,68,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.91e-19,110.0,94.444,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.91e-19,110.0,94.444,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.91e-19,110.0,94.444,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.91e-19,110.0,94.444,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.91e-19,110.0,94.444,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.91e-19,110.0,94.444,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.91e-19,110.0,94.444,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.91e-19,110.0,94.444,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,6.87e-19,108.0,100.0,58,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,6.87e-19,108.0,96.875,64,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,6.87e-19,108.0,100.0,58,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,6.87e-19,108.0,95.588,68,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,6.87e-19,108.0,94.366,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,6.87e-19,108.0,91.139,79,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,2.47e-18,106.0,100.0,57,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,8.89e-18,104.0,93.056,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,8.89e-18,104.0,98.333,60,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,3.2e-17,102.0,100.0,55,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,3.2e-17,102.0,100.0,55,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,3.2e-17,102.0,94.118,68,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,3.2e-17,102.0,94.118,68,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,3.2e-17,102.0,94.118,68,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.15e-16,100.0,95.312,64,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.15e-16,100.0,94.03,67,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.15e-16,100.0,94.03,67,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.15e-16,100.0,94.03,67,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.13e-16,99.0,100.0,53,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.13e-16,99.0,100.0,53,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.13e-16,99.0,93.939,66,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.13e-16,99.0,93.939,66,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.13e-16,99.0,93.939,66,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.13e-16,99.0,93.939,66,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.13e-16,99.0,93.939,66,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.13e-16,99.0,93.939,66,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.13e-16,99.0,92.754,69,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.13e-16,99.0,93.939,66,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.13e-16,99.0,93.939,66,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.13e-16,99.0,92.754,69,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.49e-15,97.1,100.0,52,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.49e-15,97.1,100.0,52,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,5.35e-15,95.3,95.082,61,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,5.35e-15,95.3,91.429,70,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.92e-14,93.5,93.548,62,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,6.92e-14,91.6,100.0,49,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,6.92e-14,91.6,94.828,58,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,6.92e-14,91.6,100.0,49,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,6.92e-14,91.6,91.176,68,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,2.49e-13,89.8,94.828,58,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,2.49e-13,89.8,94.828,58,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,2.49e-13,89.8,100.0,48,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,8.95e-13,87.9,94.737,57,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,3.22e-12,86.1,94.643,56,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,3.22e-12,86.1,94.643,56,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,3.22e-12,86.1,94.643,56,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.16e-11,84.2,96.154,52,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.16e-11,84.2,94.545,55,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.16e-11,84.2,94.545,55,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.16e-11,82.4,94.444,54,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,4.16e-11,82.4,100.0,44,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.5e-10,80.5,100.0,43,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,5.39e-10,78.7,100.0,42,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,5.39e-10,78.7,97.826,46,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,5.39e-10,78.7,100.0,42,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.94e-09,76.8,100.0,41,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.94e-09,76.8,91.228,57,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.94e-09,76.8,97.727,44,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.94e-09,76.8,94.118,51,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,6.97e-09,75.0,94.0,50,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,6.97e-09,75.0,94.0,50,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,6.97e-09,75.0,94.0,50,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,6.97e-09,75.0,94.0,50,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,2.51e-08,73.1,100.0,39,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,9.01e-08,71.3,93.75,48,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,9.01e-08,71.3,92.157,51,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,9.01e-08,71.3,100.0,38,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,3.24e-07,69.4,92.0,50,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,3.24e-07,69.4,93.617,47,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,3.24e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,3.24e-07,69.4,93.617,47,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,3.24e-07,69.4,100.0,37,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.17e-06,67.6,97.436,39,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.17e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.17e-06,67.6,97.436,39,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.17e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.17e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.17e-06,67.6,100.0,36,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.17e-06,67.6,97.436,39,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.51e-05,63.9,100.0,34,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,1.51e-05,63.9,91.489,47,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,0.000195,60.2,100.0,32,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,0.000702,58.4,100.0,31,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,0.000702,58.4,100.0,31,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq28,gi|959236254|emb|LN899827.1|,0.009,54.7,100.0,29,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,2.33e-33,156.0,81.106,217,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,2.33e-33,156.0,81.308,214,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,5.05e-30,145.0,80.374,214,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,1.8200000000000002e-29,143.0,79.907,214,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,6.53e-29,141.0,80.357,224,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,6.53e-29,141.0,80.0,220,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,2.35e-28,139.0,80.09,221,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,8.45e-28,137.0,100.0,74,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,8.45e-28,137.0,79.724,217,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,1.09e-26,134.0,100.0,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,1.09e-26,134.0,100.0,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,1.09e-26,134.0,100.0,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,1.09e-26,134.0,100.0,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,1.09e-26,134.0,100.0,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,1.09e-26,134.0,100.0,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,1.09e-26,134.0,98.684,76,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,1.09e-26,134.0,100.0,72,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,3.9300000000000004e-26,132.0,100.0,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,3.9300000000000004e-26,132.0,100.0,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,3.9300000000000004e-26,132.0,100.0,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,3.9300000000000004e-26,132.0,100.0,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,3.9300000000000004e-26,132.0,100.0,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,3.9300000000000004e-26,132.0,100.0,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,3.9300000000000004e-26,132.0,98.649,74,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,3.9300000000000004e-26,132.0,100.0,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,3.9300000000000004e-26,132.0,100.0,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,3.9300000000000004e-26,132.0,100.0,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,3.9300000000000004e-26,132.0,100.0,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,3.9300000000000004e-26,132.0,100.0,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,3.9300000000000004e-26,132.0,98.667,75,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,3.9300000000000004e-26,132.0,100.0,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,3.9300000000000004e-26,132.0,100.0,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,3.9300000000000004e-26,132.0,100.0,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,3.9300000000000004e-26,132.0,100.0,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,3.9300000000000004e-26,132.0,79.295,227,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,3.9300000000000004e-26,132.0,79.545,220,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,3.9300000000000004e-26,132.0,100.0,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,3.9300000000000004e-26,132.0,100.0,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,3.9300000000000004e-26,132.0,100.0,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,3.9300000000000004e-26,132.0,100.0,71,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,1.41e-25,130.0,100.0,70,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,1.41e-25,130.0,100.0,70,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
seq29,gi|959236254|emb|LN899827.1|,1.41e-25,130.0,100.0,70,959236254,LN899827,305,Ralstonia solanacearum,Ralstonia solanacearum
